,precipitacao_total_horario,pressao_atmosferica_nivel_estacao_horaria,temperatura_ar_bulbo_seco_horaria,umidade_relativa_ar_horaria,vento_direcao_horaria,vento_rajada_maxima,vento_velocidade_horaria,radiacao_global,year,hora,mes,semana,dia_ano
2018-12-17 00:00:00,0.0,995.9,27.5,63.0,17.0,6.2,1.2,0.0,2018,0,12,51,351
2018-12-17 01:00:00,0.0,995.1,27.0,68.0,350.0,4.7,1.8,0.0,2018,1,12,51,351
2018-12-17 02:00:00,0.0,994.3,26.2,71.0,324.0,3.4,0.8,0.0,2018,2,12,51,351
2018-12-17 03:00:00,0.0,994.1,25.9,74.0,12.0,2.6,0.7,0.0,2018,3,12,51,351
2018-12-17 04:00:00,0.0,994.8,26.0,74.0,10.0,2.5,0.7,0.0,2018,4,12,51,351
2018-12-17 05:00:00,0.0,995.3,25.9,75.0,342.0,3.8,2.2,52.2,2018,5,12,51,351
2018-12-17 06:00:00,0.0,995.8,26.3,75.0,331.0,3.8,0.6,104.4,2018,6,12,51,351
2018-12-17 07:00:00,0.0,996.4,27.6,70.0,335.0,2.3,0.6,381.2,2018,7,12,51,351
2018-12-17 08:00:00,0.0,996.6,31.2,47.0,122.0,7.1,3.4,1476.1,2018,8,12,51,351
2018-12-17 09:00:00,0.0,996.8,31.0,44.0,96.0,8.7,5.3,1691.7,2018,9,12,51,351
2018-12-17 10:00:00,0.0,996.3,33.1,38.0,109.0,9.1,5.9,2377.6,2018,10,12,51,351
2018-12-17 11:00:00,0.0,995.6,33.5,35.0,79.0,10.4,6.3,2597.8,2018,11,12,51,351
2018-12-17 12:00:00,0.0,995.0,33.3,37.0,94.0,10.2,5.4,2107.0,2018,12,12,51,351
2018-12-17 13:00:00,0.0,994.3,33.9,36.0,115.0,9.0,4.2,1588.2,2018,13,12,51,351
2018-12-17 14:00:00,0.0,993.2,33.5,36.0,80.0,9.9,3.1,1913.3,2018,14,12,51,351
2018-12-17 15:00:00,0.0,993.8,24.9,78.0,27.0,11.3,6.5,1228.3,2018,15,12,51,351
2018-12-17 16:00:00,0.0,994.9,28.2,56.0,43.0,12.7,4.3,851.5,2018,16,12,51,351
2018-12-17 17:00:00,1.8,995.4,22.9,85.0,44.0,14.1,1.6,70.4,2018,17,12,51,351
2018-12-17 18:00:00,2.6,995.5,23.5,86.0,54.0,4.5,2.7,3.7,2018,18,12,51,351
2018-12-17 19:00:00,1.0,996.2,23.8,86.0,235.0,5.5,1.9,0.0,2018,19,12,51,351
2018-12-17 20:00:00,0.0,996.9,23.9,86.0,224.0,3.5,2.2,0.0,2018,20,12,51,351
2018-12-17 21:00:00,0.0,997.6,24.0,87.0,258.0,3.5,1.2,0.0,2018,21,12,51,351
2018-12-17 22:00:00,0.0,997.7,24.4,87.0,214.0,3.2,1.4,0.0,2018,22,12,51,351
2018-12-17 23:00:00,0.0,997.1,24.4,87.0,247.0,3.0,0.4,0.0,2018,23,12,51,351
2018-12-18 00:00:00,0.0,996.7,24.1,88.0,233.0,3.4,1.1,0.0,2018,0,12,51,352
2018-12-18 01:00:00,0.0,995.8,24.0,88.0,215.0,2.4,1.0,0.0,2018,1,12,51,352
2018-12-18 02:00:00,0.0,995.6,23.7,89.0,219.0,3.8,1.8,0.0,2018,2,12,51,352
2018-12-18 03:00:00,0.0,995.8,23.9,88.0,204.0,3.5,2.1,0.0,2018,3,12,51,352
2018-12-18 04:00:00,0.0,995.7,23.8,89.0,204.0,4.3,2.5,0.0,2018,4,12,51,352
2018-12-18 05:00:00,0.0,995.9,23.7,88.0,218.0,3.7,1.9,57.95,2018,5,12,51,352
2018-12-18 06:00:00,0.0,996.4,24.2,88.0,199.0,3.7,1.0,115.9,2018,6,12,51,352
2018-12-18 07:00:00,0.0,996.9,27.1,75.0,179.0,3.0,0.9,636.3,2018,7,12,51,352
2018-12-18 08:00:00,0.0,997.3,28.1,64.0,108.0,5.8,3.9,878.5,2018,8,12,51,352
2018-12-18 09:00:00,0.0,997.4,30.9,51.0,119.0,7.9,5.0,2436.8,2018,9,12,51,352
2018-12-18 10:00:00,0.0,997.1,30.8,48.0,106.0,9.0,4.6,2485.9,2018,10,12,51,352
2018-12-18 11:00:00,0.0,996.4,32.2,43.0,79.0,7.9,4.2,2280.1,2018,11,12,51,352
2018-12-18 12:00:00,0.0,995.5,32.9,39.0,64.0,9.8,4.7,3755.7,2018,12,12,51,352
2018-12-18 13:00:00,0.0,994.7,35.4,32.0,113.0,9.9,4.8,3366.3,2018,13,12,51,352
2018-12-18 14:00:00,0.0,993.5,36.6,29.0,133.0,11.1,2.8,2728.3,2018,14,12,51,352
2018-12-18 15:00:00,0.0,992.7,35.1,28.0,122.0,9.1,4.8,2378.8,2018,15,12,51,352
2018-12-18 16:00:00,0.0,992.4,34.6,30.0,106.0,8.3,3.1,1220.0,2018,16,12,51,352
2018-12-18 17:00:00,0.0,992.5,33.4,34.0,165.0,10.7,6.2,435.1,2018,17,12,51,352
2018-12-18 18:00:00,0.0,992.9,30.8,38.0,157.0,10.7,4.0,44.5,2018,18,12,51,352
2018-12-18 19:00:00,0.0,993.4,30.8,42.0,153.0,5.4,3.1,0.0,2018,19,12,51,352
2018-12-18 20:00:00,0.0,994.2,30.9,43.0,101.0,4.6,2.0,0.0,2018,20,12,51,352
2018-12-18 21:00:00,0.0,995.1,30.2,45.0,38.0,4.4,1.7,0.0,2018,21,12,51,352
2018-12-18 22:00:00,0.0,995.7,28.8,56.0,23.0,5.2,1.7,0.0,2018,22,12,51,352
2018-12-18 23:00:00,0.0,995.7,27.7,62.0,349.0,5.3,2.5,0.0,2018,23,12,51,352
2018-12-19 00:00:00,0.0,995.3,27.1,65.0,15.0,4.5,0.6,0.0,2018,0,12,51,353
2018-12-19 01:00:00,0.0,994.8,26.3,69.0,306.0,2.5,0.6,0.0,2018,1,12,51,353
2018-12-19 02:00:00,0.0,994.4,25.9,72.0,48.0,1.7,0.7,0.0,2018,2,12,51,353
2018-12-19 03:00:00,0.0,994.2,25.5,74.0,46.0,1.6,0.6,0.0,2018,3,12,51,353
2018-12-19 04:00:00,0.0,993.9,26.1,62.0,113.0,6.9,4.7,0.0,2018,4,12,51,353
2018-12-19 05:00:00,0.0,994.4,25.3,65.0,110.0,7.7,3.2,55.45,2018,5,12,51,353
2018-12-19 06:00:00,0.0,995.3,26.0,61.0,157.0,4.4,1.9,110.9,2018,6,12,51,353
2018-12-19 07:00:00,0.0,995.8,27.5,52.0,133.0,7.5,4.7,832.4,2018,7,12,51,353
2018-12-19 08:00:00,0.0,996.0,29.3,46.0,120.0,9.0,3.5,1626.5,2018,8,12,51,353
2018-12-19 09:00:00,0.0,996.0,30.6,39.0,99.0,8.2,4.2,2425.1,2018,9,12,51,353
2018-12-19 10:00:00,0.0,995.4,31.7,33.0,83.0,8.5,3.8,2975.3,2018,10,12,51,353
2018-12-19 11:00:00,0.0,994.8,32.6,30.0,84.0,6.2,2.5,3497.3,2018,11,12,51,353
2018-12-19 12:00:00,0.0,993.7,33.3,28.0,80.0,6.3,1.5,3352.2,2018,12,12,51,353
2018-12-19 13:00:00,0.0,992.7,34.9,24.0,179.0,6.3,3.4,2927.4,2018,13,12,51,353
2018-12-19 14:00:00,0.0,991.9,35.7,22.0,167.0,7.0,2.1,2062.0,2018,14,12,51,353
2018-12-19 15:00:00,0.0,991.0,36.4,22.0,177.0,6.4,2.7,2227.9,2018,15,12,51,353
2018-12-19 16:00:00,0.0,990.9,35.2,23.0,94.0,8.2,5.4,1655.3,2018,16,12,51,353
2018-12-19 17:00:00,0.0,991.1,34.9,24.0,130.0,8.5,3.8,772.5,2018,17,12,51,353
2018-12-19 18:00:00,0.0,991.6,33.6,26.0,129.0,6.3,2.4,104.1,2018,18,12,51,353
2018-12-19 19:00:00,0.0,992.2,33.1,26.0,104.0,3.2,1.1,0.0,2018,19,12,51,353
2018-12-19 20:00:00,0.0,993.3,30.3,47.0,22.0,6.9,2.1,0.0,2018,20,12,51,353
2018-12-19 21:00:00,0.0,994.1,29.4,49.0,29.0,6.3,2.1,0.0,2018,21,12,51,353
2018-12-19 22:00:00,0.0,994.3,28.2,55.0,12.0,7.9,1.8,0.0,2018,22,12,51,353
2018-12-19 23:00:00,0.0,994.3,27.4,57.0,15.0,5.3,1.2,0.0,2018,23,12,51,353
2018-12-20 00:00:00,0.0,993.8,26.8,61.0,15.0,3.7,1.2,0.0,2018,0,12,51,354
2018-12-20 01:00:00,0.0,993.1,26.0,66.0,2.0,3.4,1.4,0.0,2018,1,12,51,354
2018-12-20 02:00:00,0.0,993.0,25.4,71.0,351.0,3.6,1.7,0.0,2018,2,12,51,354
2018-12-20 03:00:00,0.0,992.8,24.8,74.0,341.0,2.6,1.2,0.0,2018,3,12,51,354
2018-12-20 04:00:00,0.0,993.0,24.4,75.0,303.0,2.3,1.1,0.0,2018,4,12,51,354
2018-12-20 05:00:00,0.0,993.5,24.3,74.0,219.0,1.9,0.8,47.1,2018,5,12,51,354
2018-12-20 06:00:00,0.0,994.2,24.8,74.0,237.0,2.3,1.6,94.2,2018,6,12,51,354
2018-12-20 07:00:00,0.0,994.5,26.8,63.0,282.0,2.3,0.8,747.8,2018,7,12,51,354
2018-12-20 08:00:00,0.0,994.7,30.1,43.0,148.0,7.3,4.4,1612.8,2018,8,12,51,354
2018-12-20 09:00:00,0.0,995.1,31.5,37.0,122.0,7.5,3.4,2422.4,2018,9,12,51,354
2018-12-20 10:00:00,0.0,995.1,33.0,33.0,103.0,8.0,3.2,3001.8,2018,10,12,51,354
2018-12-20 11:00:00,0.0,994.3,35.9,27.0,135.0,8.0,4.2,3456.9,2018,11,12,51,354
2018-12-20 12:00:00,0.0,993.3,35.4,27.0,90.0,7.7,3.3,3587.6,2018,12,12,51,354
2018-12-20 13:00:00,0.0,992.1,36.9,25.0,28.0,7.6,1.8,3241.0,2018,13,12,51,354
2018-12-20 14:00:00,0.0,991.2,37.6,24.0,88.0,8.0,3.4,2220.4,2018,14,12,51,354
2018-12-20 15:00:00,0.0,990.6,37.1,23.0,127.0,8.0,3.5,2649.6,2018,15,12,51,354
2018-12-20 16:00:00,0.0,990.7,36.3,23.0,96.0,9.8,4.1,1656.2,2018,16,12,51,354
2018-12-20 17:00:00,0.0,990.9,35.2,25.0,99.0,6.9,3.4,702.4,2018,17,12,51,354
2018-12-20 18:00:00,0.0,991.4,34.1,27.0,82.0,5.6,2.2,75.3,2018,18,12,51,354
2018-12-20 19:00:00,0.0,991.7,33.2,29.0,61.0,4.0,1.8,0.0,2018,19,12,51,354
2018-12-20 20:00:00,0.0,992.9,31.2,43.0,23.0,7.6,2.5,0.0,2018,20,12,51,354
2018-12-20 21:00:00,0.0,993.6,30.4,46.0,37.0,6.9,2.8,0.0,2018,21,12,51,354
2018-12-20 22:00:00,0.0,993.2,29.4,47.0,38.0,9.2,3.4,0.0,2018,22,12,51,354
2018-12-20 23:00:00,0.0,992.9,28.5,52.0,43.0,6.9,2.8,0.0,2018,23,12,51,354
2018-12-21 00:00:00,0.0,992.3,27.9,56.0,23.0,6.3,1.3,0.0,2018,0,12,51,355
2018-12-21 01:00:00,0.0,992.1,26.9,60.0,344.0,4.0,1.6,0.0,2018,1,12,51,355
2018-12-21 02:00:00,0.0,992.0,26.4,64.0,19.0,2.9,0.9,0.0,2018,2,12,51,355
2018-12-21 03:00:00,0.0,991.9,25.6,71.0,336.0,3.0,1.4,0.0,2018,3,12,51,355
2018-12-21 04:00:00,0.0,992.1,24.9,74.0,335.0,2.4,0.4,0.0,2018,4,12,51,355
2018-12-21 05:00:00,0.0,992.7,24.6,76.0,172.5,2.4,0.8,36.4,2018,5,12,51,355
2018-12-21 06:00:00,0.0,993.3,25.3,73.0,10.0,2.7,1.1,72.8,2018,6,12,51,355
2018-12-21 07:00:00,0.0,993.9,27.8,58.0,303.0,3.2,1.1,771.2,2018,7,12,51,355
2018-12-21 08:00:00,0.0,994.5,31.3,42.0,116.0,6.2,3.2,1606.5,2018,8,12,51,355
2018-12-21 09:00:00,0.0,994.4,31.3,38.0,188.0,5.9,1.5,2469.5,2018,9,12,51,355
2018-12-21 10:00:00,0.0,993.9,33.3,33.0,97.0,7.7,3.6,3136.2,2018,10,12,51,355
2018-12-21 11:00:00,0.0,993.4,35.5,25.0,138.0,8.7,4.7,3560.6,2018,11,12,51,355
2018-12-21 12:00:00,0.0,992.6,37.2,22.0,121.0,8.0,2.8,3703.7,2018,12,12,51,355
2018-12-21 13:00:00,0.0,991.6,36.2,19.0,62.0,8.5,3.3,3355.0,2018,13,12,51,355
2018-12-21 14:00:00,0.0,990.5,37.3,20.0,83.0,8.6,4.9,3138.3,2018,14,12,51,355
2018-12-21 15:00:00,0.0,989.7,37.4,20.0,121.0,10.1,4.4,2504.9,2018,15,12,51,355
2018-12-21 16:00:00,0.0,989.6,36.9,20.0,45.0,10.1,2.3,1688.3,2018,16,12,51,355
2018-12-21 17:00:00,0.0,990.0,35.8,20.0,91.0,8.4,2.6,662.6,2018,17,12,51,355
2018-12-21 18:00:00,0.0,990.4,34.7,20.0,76.0,5.8,2.9,51.9,2018,18,12,51,355
2018-12-21 19:00:00,0.0,990.9,33.2,26.0,40.0,4.6,2.2,0.0,2018,19,12,51,355
2018-12-21 20:00:00,0.0,991.9,30.8,44.0,24.0,9.2,3.7,0.0,2018,20,12,51,355
2018-12-21 21:00:00,0.0,993.0,29.4,51.0,19.0,9.3,2.1,0.0,2018,21,12,51,355
2018-12-21 22:00:00,0.0,993.0,28.6,52.0,34.0,9.7,3.6,0.0,2018,22,12,51,355
2018-12-21 23:00:00,0.0,993.1,28.0,55.0,3.0,8.0,2.5,0.0,2018,23,12,51,355
2018-12-22 00:00:00,0.0,993.0,27.6,58.0,24.0,7.2,1.8,0.0,2018,0,12,51,356
2018-12-22 01:00:00,0.0,992.4,27.3,59.0,42.0,5.6,2.4,0.0,2018,1,12,51,356
2018-12-22 02:00:00,0.0,992.0,27.0,59.0,36.0,5.5,2.3,0.0,2018,2,12,51,356
2018-12-22 03:00:00,0.0,992.2,26.7,59.0,33.0,5.5,1.4,0.0,2018,3,12,51,356
2018-12-22 04:00:00,0.0,992.5,26.4,60.0,25.0,4.6,0.8,0.0,2018,4,12,51,356
2018-12-22 05:00:00,0.0,993.0,26.1,61.0,150.0,2.3,1.2,30.0,2018,5,12,51,356
2018-12-22 06:00:00,0.0,993.6,26.5,60.0,130.0,3.8,2.6,60.0,2018,6,12,51,356
2018-12-22 07:00:00,0.0,994.1,28.3,49.0,119.0,6.4,4.4,701.4,2018,7,12,51,356
2018-12-22 08:00:00,0.0,994.2,30.2,41.0,105.0,8.1,5.2,1372.3,2018,8,12,51,356
2018-12-22 09:00:00,0.0,994.6,31.4,36.0,83.0,8.1,4.1,2226.7,2018,9,12,51,356
2018-12-22 10:00:00,0.0,994.2,34.2,30.0,105.0,7.8,3.0,2927.9,2018,10,12,51,356
2018-12-22 11:00:00,0.0,993.5,34.4,28.0,99.0,7.5,3.9,3312.0,2018,11,12,51,356
2018-12-22 12:00:00,0.0,992.4,36.6,24.0,131.0,9.0,4.2,3570.0,2018,12,12,51,356
2018-12-22 13:00:00,0.0,991.5,36.2,20.0,118.0,9.3,4.4,3082.2,2018,13,12,51,356
2018-12-22 14:00:00,0.0,990.4,37.7,20.0,83.0,7.9,3.6,2083.8,2018,14,12,51,356
2018-12-22 15:00:00,0.0,989.8,36.5,19.0,101.0,9.7,3.0,2043.9,2018,15,12,51,356
2018-12-22 16:00:00,0.0,989.5,37.2,19.0,148.0,7.0,3.4,1147.8,2018,16,12,51,356
2018-12-22 17:00:00,0.0,989.6,36.2,20.0,147.0,7.1,4.1,693.3,2018,17,12,51,356
2018-12-22 18:00:00,0.0,989.9,34.1,23.0,212.0,6.2,2.9,72.9,2018,18,12,51,356
2018-12-22 19:00:00,0.0,990.5,33.3,25.0,21.0,5.0,0.9,0.0,2018,19,12,51,356
2018-12-22 20:00:00,0.0,991.0,32.6,27.0,261.0,3.6,1.9,0.0,2018,20,12,51,356
2018-12-22 21:00:00,0.0,992.5,30.0,52.0,9.0,8.6,2.4,0.0,2018,21,12,51,356
2018-12-22 22:00:00,0.0,993.0,29.0,57.0,16.0,8.5,2.2,0.0,2018,22,12,51,356
2018-12-22 23:00:00,0.0,993.1,28.3,62.0,4.0,6.4,2.4,0.0,2018,23,12,51,356
2018-12-23 00:00:00,0.0,993.1,27.2,68.0,10.0,6.9,2.6,0.0,2018,0,12,51,357
2018-12-23 01:00:00,0.0,992.7,26.5,74.0,2.0,6.9,2.0,0.0,2018,1,12,51,357
2018-12-23 02:00:00,0.0,992.6,26.6,73.0,172.0,4.9,2.3,0.0,2018,2,12,51,357
2018-12-23 03:00:00,0.0,992.5,26.4,74.0,342.0,4.4,1.7,0.0,2018,3,12,51,357
2018-12-23 04:00:00,0.0,992.8,26.3,74.0,235.66666666666669,4.1,2.0,0.0,2018,4,12,51,357
2018-12-23 05:00:00,0.0,993.6,26.2,75.0,129.33333333333334,4.0,1.7,19.5,2018,5,12,51,357
2018-12-23 06:00:00,0.0,994.3,26.4,75.0,23.0,2.8,0.7,39.0,2018,6,12,51,357
2018-12-23 07:00:00,0.0,994.8,27.2,71.0,26.0,3.4,1.1,275.8,2018,7,12,51,357
2018-12-23 08:00:00,0.0,994.8,29.1,61.0,105.0,4.4,2.2,1052.5,2018,8,12,51,357
2018-12-23 09:00:00,0.0,994.9,30.1,53.0,103.0,5.9,3.6,1134.4,2018,9,12,51,357
2018-12-23 10:00:00,0.0,994.6,31.7,45.0,71.0,8.4,4.0,1749.2,2018,10,12,51,357
2018-12-23 11:00:00,0.0,994.0,32.4,40.0,50.0,8.0,2.7,2464.7,2018,11,12,51,357
2018-12-23 12:00:00,0.0,993.4,33.6,35.0,174.0,5.4,1.8,1546.5,2018,12,12,51,357
2018-12-23 13:00:00,0.0,992.4,34.7,32.0,141.0,4.6,1.9,1465.7,2018,13,12,51,357
2018-12-23 14:00:00,0.0,991.7,32.5,40.0,350.0,6.7,2.5,1337.0,2018,14,12,51,357
2018-12-23 15:00:00,0.8,992.5,26.9,68.0,64.0,9.3,2.9,213.3,2018,15,12,51,357
2018-12-23 16:00:00,1.6,991.8,24.7,78.0,325.0,7.1,2.1,64.3,2018,16,12,51,357
2018-12-23 17:00:00,1.2,992.0,25.0,78.0,158.0,6.9,2.1,100.6,2018,17,12,51,357
2018-12-23 18:00:00,0.6,992.8,25.7,77.0,209.0,3.2,1.3,13.0,2018,18,12,51,357
2018-12-23 19:00:00,0.0,993.3,25.3,79.0,263.5,3.9,1.8,0.0,2018,19,12,51,357
2018-12-23 20:00:00,0.0,994.2,25.2,78.0,318.0,4.3,0.9,0.0,2018,20,12,51,357
2018-12-23 21:00:00,0.0,994.5,25.4,79.0,160.0,3.6,0.8,0.0,2018,21,12,51,357
2018-12-23 22:00:00,0.0,995.1,25.6,79.0,2.0,3.7,1.7,0.0,2018,22,12,51,357
2018-12-23 23:00:00,0.0,995.3,26.1,64.0,27.0,5.2,1.9,0.0,2018,23,12,51,357
2018-12-24 00:00:00,0.0,995.3,24.8,74.0,38.0,9.5,4.6,0.0,2018,0,12,52,358
2018-12-24 01:00:00,0.8,995.5,21.9,85.0,60.0,10.9,3.9,0.0,2018,1,12,52,358
2018-12-24 02:00:00,1.0,995.0,21.5,88.0,260.0,5.6,1.1,0.0,2018,2,12,52,358
2018-12-24 03:00:00,1.0,995.2,21.5,89.0,323.0,2.2,0.6,0.0,2018,3,12,52,358
2018-12-24 04:00:00,1.2,995.4,20.9,90.0,300.0,3.9,0.9,0.0,2018,4,12,52,358
2018-12-24 05:00:00,1.4,995.8,21.3,91.0,311.0,2.6,0.5,22.4,2018,5,12,52,358
2018-12-24 06:00:00,1.4,996.3,21.7,91.0,347.0,1.7,0.6,44.8,2018,6,12,52,358
2018-12-24 07:00:00,1.2,996.9,22.2,91.0,217.0,2.3,1.6,223.0,2018,7,12,52,358
2018-12-24 08:00:00,0.8,997.3,23.0,87.0,224.0,4.4,3.0,592.5,2018,8,12,52,358
2018-12-24 09:00:00,0.8,997.5,23.8,83.0,219.0,6.0,4.4,831.8,2018,9,12,52,358
2018-12-24 10:00:00,0.6,997.1,25.4,73.0,201.0,7.0,4.3,1530.3,2018,10,12,52,358
2018-12-24 11:00:00,0.6,996.8,25.8,72.0,235.0,5.9,2.9,972.8,2018,11,12,52,358
2018-12-24 12:00:00,0.4,996.1,27.9,63.0,222.0,4.4,1.7,1130.7,2018,12,12,52,358
2018-12-24 13:00:00,0.0,995.1,27.8,59.0,297.0,2.9,0.7,1558.8,2018,13,12,52,358
2018-12-24 14:00:00,0.0,994.1,30.4,50.0,159.0,5.7,1.5,1599.9,2018,14,12,52,358
2018-12-24 15:00:00,0.0,993.1,29.8,49.0,140.0,4.7,1.6,1003.3,2018,15,12,52,358
2018-12-24 16:00:00,0.0,992.6,30.0,48.0,136.0,3.8,1.0,770.1,2018,16,12,52,358
2018-12-24 17:00:00,0.0,992.9,29.4,53.0,125.0,3.1,1.9,340.3,2018,17,12,52,358
2018-12-24 18:00:00,0.0,992.6,28.0,63.0,196.0,3.8,2.1,48.9,2018,18,12,52,358
2018-12-24 19:00:00,0.0,992.8,27.4,67.0,124.0,3.9,1.1,0.0,2018,19,12,52,358
2018-12-24 20:00:00,0.0,993.1,26.8,69.0,254.0,2.5,1.0,0.0,2018,20,12,52,358
2018-12-24 21:00:00,0.0,993.2,26.5,72.0,315.0,1.8,0.4,0.0,2018,21,12,52,358
2018-12-24 22:00:00,0.0,993.2,26.0,74.0,200.0,1.5,0.7,0.0,2018,22,12,52,358
2018-12-24 23:00:00,0.0,993.0,25.3,79.0,236.0,3.4,2.1,0.0,2018,23,12,52,358
2018-12-25 00:00:00,0.0,992.7,25.0,81.0,235.0,3.4,1.0,0.0,2018,0,12,52,359
2018-12-25 01:00:00,0.0,992.2,24.7,82.0,210.0,2.3,0.3,0.0,2018,1,12,52,359
2018-12-25 02:00:00,0.0,992.1,24.5,84.0,249.0,3.0,1.5,0.0,2018,2,12,52,359
2018-12-25 03:00:00,0.0,992.3,24.5,84.0,247.0,2.5,1.6,0.0,2018,3,12,52,359
2018-12-25 04:00:00,0.0,992.9,24.2,86.0,262.0,2.5,1.1,0.0,2018,4,12,52,359
2018-12-25 05:00:00,0.0,993.8,24.2,87.0,233.0,2.0,1.3,16.65,2018,5,12,52,359
2018-12-25 06:00:00,0.0,994.5,24.3,87.0,210.0,2.0,0.9,33.3,2018,6,12,52,359
2018-12-25 07:00:00,0.0,994.9,25.2,85.0,163.0,1.6,0.9,316.0,2018,7,12,52,359
2018-12-25 08:00:00,0.0,995.0,27.5,57.0,97.0,7.6,4.5,1564.0,2018,8,12,52,359
2018-12-25 09:00:00,0.0,995.4,28.8,51.0,80.0,8.5,4.8,1907.3,2018,9,12,52,359
2018-12-25 10:00:00,0.0,995.3,29.6,48.0,97.0,7.6,4.6,2256.4,2018,10,12,52,359
2018-12-25 11:00:00,0.0,995.0,31.7,41.0,83.0,7.8,4.4,2996.2,2018,11,12,52,359
2018-12-25 12:00:00,0.0,994.2,32.9,36.0,131.0,7.9,3.0,3171.3,2018,12,12,52,359
2018-12-25 13:00:00,0.0,993.3,32.4,38.0,93.0,7.8,3.5,2065.8,2018,13,12,52,359
2018-12-25 14:00:00,0.0,992.5,34.0,33.0,92.0,8.3,2.8,2720.1,2018,14,12,52,359
2018-12-25 15:00:00,0.0,991.9,33.5,33.0,100.0,7.6,3.7,2428.9,2018,15,12,52,359
2018-12-25 16:00:00,0.0,991.8,33.6,32.0,103.0,7.0,3.9,1721.9,2018,16,12,52,359
2018-12-25 17:00:00,0.0,991.9,33.4,34.0,144.0,6.4,3.0,832.5,2018,17,12,52,359
2018-12-25 18:00:00,0.0,992.1,31.6,37.0,73.0,5.0,2.1,160.0,2018,18,12,52,359
2018-12-25 19:00:00,0.0,992.5,30.7,43.0,47.0,3.1,1.5,0.0,2018,19,12,52,359
2018-12-25 20:00:00,0.0,993.4,28.8,59.0,23.0,9.0,3.3,0.0,2018,20,12,52,359
2018-12-25 21:00:00,0.0,994.3,27.5,65.0,20.0,9.0,2.0,0.0,2018,21,12,52,359
2018-12-25 22:00:00,0.0,994.6,26.8,65.0,19.0,6.1,1.7,0.0,2018,22,12,52,359
2018-12-25 23:00:00,0.0,994.3,26.1,68.0,18.0,5.3,1.7,0.0,2018,23,12,52,359
2018-12-26 00:00:00,0.0,993.8,25.5,74.0,348.0,5.2,1.9,0.0,2018,0,12,52,360
2018-12-26 01:00:00,0.0,993.1,25.3,75.0,19.0,4.4,1.2,0.0,2018,1,12,52,360
2018-12-26 02:00:00,0.0,993.0,24.7,79.0,342.0,4.8,1.3,0.0,2018,2,12,52,360
2018-12-26 03:00:00,0.0,992.7,24.9,76.0,13.0,4.3,0.9,0.0,2018,3,12,52,360
2018-12-26 04:00:00,0.0,993.0,24.6,77.0,14.0,2.8,0.9,0.0,2018,4,12,52,360
2018-12-26 05:00:00,0.0,993.6,24.6,77.0,24.0,3.1,0.8,34.55,2018,5,12,52,360
2018-12-26 06:00:00,0.0,994.2,24.8,77.0,18.0,2.6,0.5,69.1,2018,6,12,52,360
2018-12-26 07:00:00,0.0,994.6,26.2,69.0,54.0,4.3,2.7,481.0,2018,7,12,52,360
2018-12-26 08:00:00,0.0,994.9,29.3,57.0,79.0,5.9,2.6,1602.1,2018,8,12,52,360
2018-12-26 09:00:00,0.0,994.9,29.1,53.0,43.0,5.8,2.4,1615.0,2018,9,12,52,360
2018-12-26 10:00:00,0.0,994.9,31.0,45.0,37.0,7.1,2.9,2419.8,2018,10,12,52,360
2018-12-26 11:00:00,0.0,994.7,32.7,40.0,35.0,6.8,1.7,2431.7,2018,11,12,52,360
2018-12-26 12:00:00,0.0,993.6,33.1,36.0,47.0,6.5,2.8,2362.3,2018,12,12,52,360
2018-12-26 13:00:00,0.0,992.6,32.4,34.0,58.0,8.0,3.9,1964.7,2018,13,12,52,360
2018-12-26 14:00:00,0.0,991.7,34.2,30.0,89.0,8.0,2.0,2357.2,2018,14,12,52,360
2018-12-26 15:00:00,0.0,991.0,34.0,28.0,63.0,6.3,2.9,1761.0,2018,15,12,52,360
2018-12-26 16:00:00,0.0,991.0,33.7,29.0,69.0,6.3,3.8,1240.6,2018,16,12,52,360
2018-12-26 17:00:00,0.0,991.4,33.1,30.0,85.0,6.5,3.3,730.6,2018,17,12,52,360
2018-12-26 18:00:00,0.0,991.8,32.0,33.0,62.0,5.7,2.8,119.5,2018,18,12,52,360
2018-12-26 19:00:00,0.0,992.2,30.7,36.0,56.0,4.1,2.7,0.0,2018,19,12,52,360
2018-12-26 20:00:00,0.0,993.0,29.0,52.0,21.0,6.9,2.6,0.0,2018,20,12,52,360
2018-12-26 21:00:00,0.0,993.4,27.8,56.0,25.0,8.2,3.1,0.0,2018,21,12,52,360
2018-12-26 22:00:00,0.0,993.7,26.8,61.0,26.0,8.2,2.4,0.0,2018,22,12,52,360
2018-12-26 23:00:00,0.0,993.6,26.2,64.0,25.0,5.5,1.7,0.0,2018,23,12,52,360
2018-12-27 00:00:00,0.0,993.1,25.6,70.0,23.0,5.5,1.5,0.0,2018,0,12,52,361
2018-12-27 01:00:00,0.0,992.5,25.4,71.0,33.0,5.8,2.5,0.0,2018,1,12,52,361
2018-12-27 02:00:00,0.0,992.2,25.2,69.0,37.0,6.2,2.3,0.0,2018,2,12,52,361
2018-12-27 03:00:00,0.0,992.2,24.9,65.0,32.0,6.2,1.9,0.0,2018,3,12,52,361
2018-12-27 04:00:00,0.0,992.5,24.4,66.0,20.0,4.6,1.3,0.0,2018,4,12,52,361
2018-12-27 05:00:00,0.0,993.3,24.3,62.0,42.0,4.4,1.4,43.8,2018,5,12,52,361
